specie,habitat,long_x,lat_y,year,month
myrmecophaga_tridactyla,floresta_semidecidual,-5.225.877,-2.256.167,2015,October
myrmecophaga_tridactyla,floresta_semidecidual,-5.226.484,-2.256.137,2015,July
myrmecophaga_tridactyla,floresta_semidecidual,-5.023.104,-2.049.255,2015,August
myrmecophaga_tridactyla,cerrado,-499.438,-135.693,2002,November
myrmecophaga_tridactyla,cerrado,-499.612,-135.262,2003,February
myrmecophaga_tridactyla,cerrado,-499.727,-136.762,2003,April
myrmecophaga_tridactyla,cerrado,-499.768,-136.854,2003,April
myrmecophaga_tridactyla,cerrado,-499.681,-136.771,2003,May
myrmecophaga_tridactyla,cerrado,-499.759,-136.651,2002,November
myrmecophaga_tridactyla,cerrado,-499.769,-135.075,2002,November
myrmecophaga_tridactyla,cerrado,-501.022,-135.153,2003,March
myrmecophaga_tridactyla,cerrado,-499.762,-136.829,2003,April
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-58.289.425,-9.821.387,2008,August
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-58.253.349,-9.824.272,2008,August
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-582.539,-9.837.454,2008,August
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-58.279.386,-9.842.476,2008,August
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-58.297.103,-9.854.327,2008,August
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-58.284.271,-9.865.571,2008,August
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-58.270.443,-9.876.203,2008,August
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-58.233.975,-984.411,2008,August
myrmecophaga_tridactyla,cerrado,-47.339,-1.986.505.556,2007,January
myrmecophaga_tridactyla,cerrado,-4.724.930.556,-1.980.622.222,2007,April
myrmecophaga_tridactyla,cerrado,-4.707.086.111,-1.969.352.778,2007,April
myrmecophaga_tridactyla,cerrado,-4.700.536.111,-1.970.988.889,2007,July
myrmecophaga_tridactyla,cerrado,-4.727.633.333,-1.982.816.667,2007,October
myrmecophaga_tridactyla,cerrado,-4.745.786.111,-20.221,2007,November
myrmecophaga_tridactyla,Floresta,-48.304.628,-18.604.674,2009,March
myrmecophaga_tridactyla,Floresta,-48.320.125,-18.616.526,2010,January
myrmecophaga_tridactyla,floresta_galeria,-48.491.467,-18.553.449,2014,August
myrmecophaga_tridactyla,Floresta,-48.499.371,-18.550.429,2014,August
myrmecophaga_tridactyla,cerrado,-48.320.258,-18.618.334,2015,January
myrmecophaga_tridactyla,Floresta,-48.314.395,-18.618.314,2016,January
myrmecophaga_tridactyla,Floresta,-48.310.751,-18.611.552,2016,February
myrmecophaga_tridactyla,cerrado,-48.320.258,-18.618.334,2017,January
myrmecophaga_tridactyla,Floresta,-48.302.741,-18.619.835,2017,January
myrmecophaga_tridactyla,floresta_ombrofila_densa,-55.522.568,-5.659.868,2007,November
myrmecophaga_tridactyla,eucalipto,-47.991.192,-18.034.459,2010,June
myrmecophaga_tridactyla,pastagem,-48.896.822,-19.391.036,2010,September
myrmecophaga_tridactyla,cerrado,-4.464.636.597,-1.505.883.567,2010,September
myrmecophaga_tridactyla,cerrado,-4.462.362.847,-1.498.089.177,2010,December
myrmecophaga_tridactyla,cerrado,-4.460.622.001,-1.511.784.343,2011,March
myrmecophaga_tridactyla,vereda,-446.607.888,-1.491.919.191,2011,February
myrmecophaga_tridactyla,vereda,-446.235.014,-1.491.655.756,2011,March
myrmecophaga_tridactyla,cerrado,-4.466.940.408,-1.502.405.399,2012,July
myrmecophaga_tridactyla,vereda,-4.464.180.373,-149.155.941,2012,July
myrmecophaga_tridactyla,cerrado,-4.458.578.345,-1.505.100.701,2012,July
myrmecophaga_tridactyla,cerrado,-4.468.389.857,-1.495.603.401,2012,July
myrmecophaga_tridactyla,cerrado,-4.465.589.521,-1.499.676.822,2012,July
myrmecophaga_tridactyla,cerrado,-4.465.569.472,-1.505.112.478,2012,July
myrmecophaga_tridactyla,cerrado,-4.464.218.577,-1.495.609.596,2012,July
myrmecophaga_tridactyla,mata_seca,-43.970.164,-14.849.665,2013,May
myrmecophaga_tridactyla,caatinga,-44.000.947,-14.835.012,2013,May
myrmecophaga_tridactyla,cerrado,-4.521.912,-15.212.978,2016,June
myrmecophaga_tridactyla,cerrado,-45.192.051,-15.186.382,2016,June
myrmecophaga_tridactyla,mata_seca,-4.422.318,-15.135.231,2014,June
myrmecophaga_tridactyla,mata_seca,-44.279.514,-15.109.324,2014,June
myrmecophaga_tridactyla,cerrado,-4.431.981,-15.108.973,2014,June
myrmecophaga_tridactyla,cerrado,-44.306.743,-15.176.134,2014,June
myrmecophaga_tridactyla,cerrado_denso,-44.293.061,-15.162.586,2014,June
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-71.067.944,-7.436.528,2017,March
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-70.978,-7.341.778,2017,April
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-71.876.917,-7.341.317,2017,April
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-718.788,-7.358.717,2017,April
myrmecophaga_tridactyla,cerrado,-522.579,-15.855,2014,May
myrmecophaga_tridactyla,cerrado,-522.579,-15.855,2014,May
myrmecophaga_tridactyla,floresta_galeria,-522.156,-158.558,2014,May
myrmecophaga_tridactyla,floresta_galeria,-522.156,-158.558,2014,May
myrmecophaga_tridactyla,cerrado,-52.23,-158.415,2014,May
myrmecophaga_tridactyla,cerrado,-522.575,-15.841,2014,May
myrmecophaga_tridactyla,cerrado,-522.575,-15.841,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.158,-158.416,2014,May
myrmecophaga_tridactyla,campo_cerrado,-522.017,-158.138,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.022,-15.787,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.022,-15.787,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.022,-15.787,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.022,-15.787,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.022,-15.787,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.301,-158.277,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.161,-158.278,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-522.615,-158.005,2014,May
myrmecophaga_tridactyla,floresta_semidecidual,-522.448,-158.005,2014,May
myrmecophaga_tridactyla,cerrado,-522.165,-158.005,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.743,-158.144,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.743,-158.144,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.743,-158.144,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.743,-158.144,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.743,-158.144,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.743,-158.144,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.743,-158.144,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.743,-158.144,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.743,-158.144,2014,May
myrmecophaga_tridactyla,cerrado_rupestre,-521.731,-157.879,2014,May
myrmecophaga_tridactyla,cerrado,-521.627,-15.775,2014,May
myrmecophaga_tridactyla,cerrado,-522.626,-15.849,2014,December
myrmecophaga_tridactyla,cerrado,-522.626,-15.849,2014,December
myrmecophaga_tridactyla,cerrado,-522.626,-15.849,2014,December
myrmecophaga_tridactyla,vereda,-522.556,-158.445,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.391,-158.339,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.391,-158.339,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.391,-158.339,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.298,-158.271,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.298,-158.271,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.298,-158.271,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.298,-158.271,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.298,-158.271,2014,December
myrmecophaga_tridactyla,floresta_semidecidual,-522.456,-158.513,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.399,-158.476,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.399,-158.476,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.399,-158.476,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.399,-158.476,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.399,-158.476,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.399,-158.476,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2014,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2014,December
myrmecophaga_tridactyla,cerrado,-522.243,-158.367,2014,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2014,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2014,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2014,December
myrmecophaga_tridactyla,cerrado,-522.626,-15.849,2015,July
myrmecophaga_tridactyla,cerrado,-522.626,-15.849,2015,July
myrmecophaga_tridactyla,vereda,-522.556,-158.445,2015,July
myrmecophaga_tridactyla,vereda,-522.556,-158.445,2015,July
myrmecophaga_tridactyla,floresta_galeria,-522.464,-158.385,2015,July
myrmecophaga_tridactyla,cerrado_rupestre,-522.391,-158.339,2015,July
myrmecophaga_tridactyla,cerrado_rupestre,-522.391,-158.339,2015,July
myrmecophaga_tridactyla,cerrado_rupestre,-522.399,-158.476,2015,July
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,July
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,July
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,July
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,July
myrmecophaga_tridactyla,cerrado,-522.243,-158.367,2015,July
myrmecophaga_tridactyla,cerrado,-522.243,-158.367,2015,July
myrmecophaga_tridactyla,cerrado,-522.243,-158.367,2015,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,July
myrmecophaga_tridactyla,vereda,-522.556,-158.445,2015,December
myrmecophaga_tridactyla,vereda,-522.556,-158.445,2015,December
myrmecophaga_tridactyla,cerrado_rupestre,-522.391,-158.339,2015,December
myrmecophaga_tridactyla,floresta_semidecidual,-522.456,-158.513,2015,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,December
myrmecophaga_tridactyla,cerrado_rupestre,-52.233,-158.423,2015,December
myrmecophaga_tridactyla,cerrado,-522.243,-158.367,2015,December
myrmecophaga_tridactyla,cerrado,-522.243,-158.367,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2015,December
myrmecophaga_tridactyla,cerrado,-522.626,-15.849,2016,July
myrmecophaga_tridactyla,vereda,-522.556,-158.445,2016,July
myrmecophaga_tridactyla,cerrado_rupestre,-522.399,-158.476,2016,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2016,July
myrmecophaga_tridactyla,cerrado,-522.162,-158.316,2016,July
myrmecophaga_tridactyla,floresta_semidecidual,-40.67,-6.28,NA,NA
myrmecophaga_tridactyla,floresta_ombrofila_densa,-61.661,3.42,2009,April
myrmecophaga_tridactyla,floresta_ombrofila_densa,-614.429,336.878,2009,April
myrmecophaga_tridactyla,floresta_ombrofila_densa,-6.144.521,335.977,2009,April
myrmecophaga_tridactyla,floresta_ombrofila_densa,-6.144.004,336.361,2009,March
myrmecophaga_tridactyla,cerrado,-6.088.021,323.743,2008,June
myrmecophaga_tridactyla,floresta_ombrofila_aberta,-5.227.194,-3.33,2016,November
myrmecophaga_tridactyla,floresta_ombrofila_aberta,-518.325,-310.917,2016,May
myrmecophaga_tridactyla,floresta_ombrofila_aberta,-5.176.389,-316.528,2017,July
myrmecophaga_tridactyla,floresta_ombrofila_aberta,-526.625,-578.806,2017,October
myrmecophaga_tridactyla,floresta_ombrofila,-41.342.963,-22.166.944,2005,NA
myrmecophaga_tridactyla,floresta_ombrofila,-44.613.964,-224.331,2012,NA
myrmecophaga_tridactyla,floresta_ombrofila,-44.609.505,-22.449.714,2011,NA
myrmecophaga_tridactyla,floresta_aracauria,-50.198.853,-29.492.428,2007,April
myrmecophaga_tridactyla,cerrado,-47.831.872,-15.883.139,2009,March
myrmecophaga_tridactyla,agricultura,-47.799.714,-17.999.485,2013,June
myrmecophaga_tridactyla,cerrado,-48.017.563,-15.702.128,2011,April
myrmecophaga_tridactyla,cerrado,-4.801.597,-15.726.352,2011,April
myrmecophaga_tridactyla,cerrado,-48.004.404,-15.705.922,2011,April
myrmecophaga_tridactyla,cerrado,-47.700.847,-14.092.044,2011,April
myrmecophaga_tridactyla,cerrado,-4.838.761,-967.734,2017,June
myrmecophaga_tridactyla,cerrado,-48.453.003,-9.565.729,2017,June
myrmecophaga_tridactyla,cerrado,-5.044.148,-174.768,2017,September
myrmecophaga_tridactyla,cerrado,-5.041.043,-1.741.304,2017,September
myrmecophaga_tridactyla,cerrado,-4.980.329,-170.669,2017,September
myrmecophaga_tridactyla,cerrado,-49.773,-170.074,2017,September
myrmecophaga_tridactyla,pantanal,-55.860.771,-20.264.824,2017,October
myrmecophaga_tridactyla,pantanal,-55.045.253,-20.425.567,2017,October
myrmecophaga_tridactyla,pantanal,-56.624.772,-16.368.744,2016,July
myrmecophaga_tridactyla,floresta_semidecidual,-5.630.655,-1.996.573,2014,September
myrmecophaga_tridactyla,floresta_semidecidual,-5.629.141,-1.987.419,2014,August
myrmecophaga_tridactyla,floresta_semidecidual,-56.150.597,-1.956.596,2015,May
myrmecophaga_tridactyla,cerrado,-564.098,-1.649.972,2015,July
myrmecophaga_tridactyla,pantanal,-5.643.781,-1.649.057,2015,July
myrmecophaga_tridactyla,pantanal,-5.641.928,-1.649.089,2015,July
myrmecophaga_tridactyla,floresta_semidecidual,-5.641.914,-1.650.871,2015,July
myrmecophaga_tridactyla,pantanal,-5.643.793,-1.649.948,2015,July
myrmecophaga_tridactyla,floresta_semidecidual,-5.640.041,-1.649.957,2015,July
myrmecophaga_tridactyla,cerrado,-5.641.911,-1.649.978,2015,July
myrmecophaga_tridactyla,pantanal,-5.642.823,-1.651.785,2015,July
myrmecophaga_tridactyla,floresta_semidecidual,-5.640.034,-1.650.884,2015,July
myrmecophaga_tridactyla,cerrado,-5.643.798,-164.817,2015,July
myrmecophaga_tridactyla,pantanal,-5.644.715,-1.648.189,2015,July
myrmecophaga_tridactyla,floresta_alagada,-5.642.855,-1.649.981,2015,July
myrmecophaga_tridactyla,floresta_semidecidual,-5.640.969,-1.651.772,2015,July
myrmecophaga_tridactyla,cerrado,-5.645.663,-1.649.071,2015,July
myrmecophaga_tridactyla,pantanal,-5.643.799,-165.177,2015,July
myrmecophaga_tridactyla,floresta_semidecidual,-5.644.717,-1.652.693,2015,July
myrmecophaga_tridactyla,pantanal,-5.644.705,-1.650.891,2015,July
myrmecophaga_tridactyla,pantanal,-5.645.677,-1.650.879,2015,July
myrmecophaga_tridactyla,floresta_semidecidual,-5.640.968,-1.654.479,2015,July
myrmecophaga_tridactyla,pantanal,-564.007,-1.651.771,2015,July
myrmecophaga_tridactyla,floresta_alagada,-5.645.766,-1.649.902,2015,July
myrmecophaga_tridactyla,floresta_alagada,-5.644.757,-1.649.057,2015,July
myrmecophaga_tridactyla,floresta_semidecidual,-5.640.961,-1.652.682,2015,July
myrmecophaga_tridactyla,pantanal,-5.642.864,-1.652.667,2015,July
myrmecophaga_tridactyla,pantanal,-56.437,-1.650.974,2015,July
myrmecophaga_tridactyla,floresta_alagada,-5.641.918,-1.653.557,2015,July
myrmecophaga_tridactyla,cerrado,-5.642.857,-1.653.604,2015,July
myrmecophaga_tridactyla,cerrado,-5.674.714,-1.651.751,2012,December
myrmecophaga_tridactyla,cerrado,-5.676.597,-16.545,2012,December
myrmecophaga_tridactyla,floresta_semidecidual,-5.675.682,-1.649.083,2012,December
myrmecophaga_tridactyla,floresta_ombrofila_densa,-4.798.476,-2.411.914,2015,December
myrmecophaga_tridactyla,floresta_ombrofila_densa,-4.798.476,-2.411.914,2015,December
myrmecophaga_tridactyla,floresta_ombrofila_densa,-4.798.432,-2.412.761,2015,December
myrmecophaga_tridactyla,floresta_ombrofila_densa,-4.797.498,-2.410.156,2015,December
myrmecophaga_tridactyla,floresta_ombrofila_densa,-4.800.202,-2.411.057,2015,December
myrmecophaga_tridactyla,rodovia,-56.586.887,-20.155.866,2011,May
myrmecophaga_tridactyla,rodovia,-56.560.382,-20.166.099,2011,June
myrmecophaga_tridactyla,rodovia,-56.587.546,-20.155.554,2011,June
myrmecophaga_tridactyla,rodovia,-56.597.959,-2.015.154,2011,July
myrmecophaga_tridactyla,rodovia,-56.565.222,-20.164.208,2011,November
myrmecophaga_tridactyla,rodovia,-56.433.842,-20.202.097,2011,December
myrmecophaga_tridactyla,rodovia,-56.518.911,-20.182.273,2012,February
myrmecophaga_tridactyla,rodovia,-56.547.132,-20.171.286,2012,February
myrmecophaga_tridactyla,rodovia,-56.527.867,-20.178.843,2012,March
myrmecophaga_tridactyla,rodovia,-56.559.528,-20.166.596,2012,March
myrmecophaga_tridactyla,rodovia,-56.591.719,-20.153.832,2012,April
myrmecophaga_tridactyla,rodovia,-56.595,-20.152.568,2012,April
myrmecophaga_tridactyla,rodovia,-56.670.617,-20.133.844,2015,March
myrmecophaga_tridactyla,pastagem,-54.801.028,-20.557.014,2014,August
myrmecophaga_tridactyla,pastagem,-54.801.028,-20.557.014,2014,August
myrmecophaga_tridactyla,pantanal,-5.660.875.509,-2.008.156.311,2012,January
myrmecophaga_tridactyla,pastagem,-56.611.875,-20.136.453,2014,October
myrmecophaga_tridactyla,floresta_cordilheira,-5.663.782.638,-2.006.260.123,2015,August
myrmecophaga_tridactyla,agricultura,-56.688.503,-20.057.708,2014,September
myrmecophaga_tridactyla,agricultura,-5.671.270.242,-2.006.625.901,2015,October
myrmecophaga_tridactyla,floresta_alagada,-56.617.263,-20.076.932,2014,September
myrmecophaga_tridactyla,floresta_alagada,-5.661.642.573,-2.007.526.275,2015,August
myrmecophaga_tridactyla,floresta_riparia,-5.660.882.625,-2.008.521.329,2014,September
myrmecophaga_tridactyla,floresta,-5.661.286.068,-2.008.987.594,2015,May
myrmecophaga_tridactyla,agricultura,-56.675.697,-20.086.089,2016,June
myrmecophaga_tridactyla,agricultura,-5.668.199.839,-2.007.392.788,2016,July
myrmecophaga_tridactyla,floresta_riparia,-56.608.874,-200.886,2016,May
myrmecophaga_tridactyla,agrofloresta,-56.636.522,-20.109.581,2017,June
myrmecophaga_tridactyla,pastagem,-57.025.689,-19.485.592,2008,June
myrmecophaga_tridactyla,campo_sujo,-47.330.852,-15.972.178,2014,August
myrmecophaga_tridactyla,cerrado,-47.332.365,-1.595.595,2014,August
myrmecophaga_tridactyla,floresta_galeria,-47.315.524,-15.952.901,2014,August
myrmecophaga_tridactyla,cerrado,-47.295.448,-15.952.197,2014,August
myrmecophaga_tridactyla,campo_sujo,-47.276.915,-1.595.184,2014,August
myrmecophaga_tridactyla,mata_galeria,-47.238.452,-15.953.242,2014,August
myrmecophaga_tridactyla,cerrado,-47.333.098,-15.935.175,2014,August
myrmecophaga_tridactyla,campo_sujo,-47.274.185,-1.591.786,2014,August
myrmecophaga_tridactyla,campo_sujo,-47.293.764,-15.940.303,2014,August
myrmecophaga_tridactyla,cerrado,-47.273.199,-15.935.379,2014,August
myrmecophaga_tridactyla,campo_sujo,-47.259.408,-15.936.032,2014,August
myrmecophaga_tridactyla,mata_galeria,-47.242.464,-15.937.795,2014,August
myrmecophaga_tridactyla,cerrado,-47.334.093,-15.918.775,2014,August
myrmecophaga_tridactyla,cerrado,-47.317.463,-15.918.077,2014,August
myrmecophaga_tridactyla,campo_sujo,-47.315.144,-15.930.835,2014,August
myrmecophaga_tridactyla,campo_sujo,-47.258.727,-15.917.152,2014,August
myrmecophaga_tridactyla,floresta_galeria,-4.724.059,-15.917.459,2014,August
myrmecophaga_tridactyla,campo_sujo,-4.731.371,-1.589.898,2014,August
myrmecophaga_tridactyla,cerrado,-47.275.054,-15.900.578,2014,August
myrmecophaga_tridactyla,campo_sujo,-47.259.035,-15.899.556,2014,August
myrmecophaga_tridactyla,floresta_galeria,-47.235.326,-15.899.675,2014,August
myrmecophaga_tridactyla,campo_sujo,-4.733.246,-1.588.068,2014,August
myrmecophaga_tridactyla,cerrado,-4.731.626,-15.879.804,2014,August
myrmecophaga_tridactyla,cerrado,-47.296.402,-15.888.309,2014,August
myrmecophaga_tridactyla,cerrado,-47.277.406,-15.880.949,2014,August
myrmecophaga_tridactyla,campo_sujo,-47.258.317,-15.881.664,2014,August
myrmecophaga_tridactyla,floresta_galeria,-47.243.499,-15.878.998,2014,August
myrmecophaga_tridactyla,cerrado,-47.296.532,-15.862.885,2014,August
myrmecophaga_tridactyla,cerrado,-47.276.719,-15.862.664,2014,August
myrmecophaga_tridactyla,cerrado,-4.725.743,-15.866.056,2014,August
myrmecophaga_tridactyla,cerrado,-47.241.067,-15.863.584,2014,August
myrmecophaga_tridactyla,cerrado,-47.333.145,-15.844.483,2014,August
myrmecophaga_tridactyla,cerrado,-47.314.093,-15.845.372,2014,August
myrmecophaga_tridactyla,cerrado,-47.294.558,-15.845.409,2014,August
myrmecophaga_tridactyla,cerrado,-47.277.727,-15.843.645,2014,August
myrmecophaga_tridactyla,cerrado,-47.257.944,-15.845.532,2014,August
myrmecophaga_tridactyla,cerrado,-47.232.941,-15.837.069,2014,August
myrmecophaga_tridactyla,floresta_galeria,-47.332.387,-1.582.829,2014,August
myrmecophaga_tridactyla,cerrado,-47.312.938,-15.827.472,2014,August
myrmecophaga_tridactyla,cerrado,-47.295.604,-15.827.596,2014,August
myrmecophaga_tridactyla,cerrado,-47.275.776,-15.828.207,2014,August
myrmecophaga_tridactyla,cerrado,-47.262.123,-15.827.098,2014,August
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-4.673.769,-392.172,2010,September
myrmecophaga_tridactyla,floresta_terra_firme_amazonia,-4.673.268,-370.071,2010,September
myrmecophaga_tridactyla,cerrado,-4.734.614.665,-1.986.292.448,2017,April
myrmecophaga_tridactyla,cerrado,-4.726.021.562,-1.982.095.589,2017,May
myrmecophaga_tridactyla,cerrado,-4.733.059.148,-1.985.076.521,2017,May
myrmecophaga_tridactyla,cerrado,-4.692.389.436,-1.967.695.698,2017,August
myrmecophaga_tridactyla,floresta_atlantica,-47.127.159,-20.717.632,2012,January
myrmecophaga_tridactyla,floresta_atlantica,-47.620.278,-23.433.056,2015,July
myrmecophaga_tridactyla,floresta_atlantica,-47.614.442,-23.439.719,2015,July
myrmecophaga_tridactyla,floresta_semidecidual,-523.083.216,-2.224.224.823,2007,NA
myrmecophaga_tridactyla,floresta_semidecidual,-523.083.216,-2.224.224.823,2007,NA
myrmecophaga_tridactyla,floresta_semidecidual,-5.225.530.923,-2.214.758.578,2007,NA
myrmecophaga_tridactyla,floresta_semidecidual,-5.225.530.923,-2.214.758.578,2007,NA
myrmecophaga_tridactyla,floresta_semidecidual,-5.226.606.323,-2.214.659.949,2008,NA
myrmecophaga_tridactyla,floresta_semidecidual,-522.583.839,-2.216.298.138,2008,NA
myrmecophaga_tridactyla,floresta_semidecidual,-522.583.839,-2.216.298.138,2008,NA
myrmecophaga_tridactyla,cerrado,-4.689.464,-19.599.988,2016,March
myrmecophaga_tridactyla,cerrado,-4.689.464,-19.599.988,2017,April
myrmecophaga_tridactyla,cerrado,-46.898.247,-1.959.845,2016,March
myrmecophaga_tridactyla,cerrado,-46.898.247,-1.959.845,2016,March
myrmecophaga_tridactyla,caatinga,-423.453,-122.856,2017,August
myrmecophaga_tridactyla,floresta_semidecidual,-45.596,-191.685,2016,December
myrmecophaga_tridactyla,floresta_semidecidual,-455.827,-191.695,2016,December
myrmecophaga_tridactyla,pastagem,-455.846,-191.731,2016,August
myrmecophaga_tridactyla,floresta_semidecidual,-68.959.746,-9.129.686,2017,April
myrmecophaga_tridactyla,floresta_semidecidual,-69.967.594,-9.596.055,2013,April
myrmecophaga_tridactyla,floresta_semidecidual,-6.996.135,-9.416.263,2013,April
myrmecophaga_tridactyla,floresta_semidecidual,-69.933.717,-939.881,2013,April
myrmecophaga_tridactyla,cerrado,-4.352.144,-2.011.836,2013,February
myrmecophaga_tridactyla,cerrado,-435.359,-2.013.079,2014,January
myrmecophaga_tridactyla,cerrado,-4.351.822,-2.012.253,2014,January
